Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR5456987,2017-04-19 04:28:11,2017-04-19 04:05:23,182275904,55047323008,182275904,302,24055,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/456/SRR5456987.sralite.1,SRX2745056,ABTTN,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP104216,PRJNA365535,,365535,SRS2131492,SAMN06266400,simple,1759406,microbial fuel cell metagenome,Gp0112811,,,,,,,no,,,,,JGI,SRA555051,,public,6C80A4CCA99E7409A0A33A1A10B41BD2,CBCB2EEFA0C747350895502C8468E8B0
SRR1012786,2014-10-17 00:00:00,2013-10-17 18:01:49,3109,1667120,0,536,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/012/SRR1012786/SRR1012786.lite.1,SRX365101,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,SRP031468,PRJNA219403,,219403,SRS491488,SAMN02358175,simple,942017,activated sludge metagenome,Inoculum-R1K-P-250,,,,,,,no,,,,,PSU,SRA107248,,public,FAD06622FA1E55E4236E8CCEBA3B0712,37D7F8047D1EE2BB53FEF946E6F67E15
SRR1012787,2014-10-17 00:00:00,2013-10-17 18:01:49,5842,3258250,0,557,6,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/012/SRR1012787/SRR1012787.lite.1,SRX365102,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,SRP031468,PRJNA219403,,219403,SRS491489,SAMN02358176,simple,942017,activated sludge metagenome,Inoculum-R47-P-119,,,,,,,no,,,,,PSU,SRA107248,,public,9402BAB87CDBA5E4FF80FCF8756FF173,1DBDE6C3AAE734CCEDB96AA053B0DB0F
SRR6714249,2018-02-13 06:03:12,2018-02-13 05:53:26,71481684,21587468568,71481684,302,8586,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/714/SRR6714249/SRR6714249.sralite.1,SRX3687693,Metagenome_lane2_S1,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132763,PRJNA433793,,433793,SRS2947527,SAMN08517528,simple,1759406,microbial fuel cell metagenome,Metagenome and metatranscriptome of a microbial consortium from an acidophilic microbial fuel cell study,,,,,,,no,,,,,LINNAEUS UNIVERSITY,SRA659019,,public,17F0B4F07C2C85990682485931843CE9,068D4E67579DA4B309933127D6A9934A
SRR6714250,2018-02-13 06:16:11,2018-02-13 06:02:47,72496831,21894042962,72496831,302,9039,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/714/SRR6714250/SRR6714250.sralite.1,SRX3687692,Metagenome_lane2_S2,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132763,PRJNA433793,,433793,SRS2947527,SAMN08517528,simple,1759406,microbial fuel cell metagenome,Metagenome and metatranscriptome of a microbial consortium from an acidophilic microbial fuel cell study,,,,,,,no,,,,,LINNAEUS UNIVERSITY,SRA659019,,public,592A043FB4AC2C883D914DD0AB071278,7E695B69CE95D309E8451E974231804F
SRR6714251,2018-02-13 06:08:13,2018-02-13 05:56:54,70601943,21321786786,70601943,302,8553,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/714/SRR6714251/SRR6714251.sralite.1,SRX3687691,Metagenome_lane1_S1,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132763,PRJNA433793,,433793,SRS2947527,SAMN08517528,simple,1759406,microbial fuel cell metagenome,Metagenome and metatranscriptome of a microbial consortium from an acidophilic microbial fuel cell study,,,,,,,no,,,,,LINNAEUS UNIVERSITY,SRA659019,,public,8EF3E60736368BBBB716816D2C7621DE,3539EF0B60841B1D30984FE91D4BF397
SRR6714252,2018-02-13 06:00:13,2018-02-13 05:48:21,72063700,21763237400,72063700,302,9059,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/714/SRR6714252/SRR6714252.sralite.1,SRX3687690,Metagenome_lane1_S2,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132763,PRJNA433793,,433793,SRS2947527,SAMN08517528,simple,1759406,microbial fuel cell metagenome,Metagenome and metatranscriptome of a microbial consortium from an acidophilic microbial fuel cell study,,,,,,,no,,,,,LINNAEUS UNIVERSITY,SRA659019,,public,9133E04D27648AC1A051197D41035DA3,A156EA785BEBF58C02BBF3C49B7346A2
SRR6714253,2018-02-13 06:08:13,2018-02-13 05:56:54,97863578,24661621656,97863578,252,9334,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/714/SRR6714253/SRR6714253.sralite.1,SRX3687689,Metatranscriptome_S1,RNA-Seq,RANDOM,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132763,PRJNA433793,,433793,SRS2947527,SAMN08517528,simple,1759406,microbial fuel cell metagenome,Metagenome and metatranscriptome of a microbial consortium from an acidophilic microbial fuel cell study,,,,,,,no,,,,,LINNAEUS UNIVERSITY,SRA659019,,public,C88C7CA630ABC6E8711EB66267E3FEE0,0DC81F0081BB3191670D3802C9840AE7
SRR6714254,2018-02-13 07:15:11,2018-02-13 06:58:23,172032696,43352239392,172032696,252,16332,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/714/SRR6714254/SRR6714254.sralite.1,SRX3687688,Metatranscriptome_S2,RNA-Seq,RANDOM,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP132763,PRJNA433793,,433793,SRS2947527,SAMN08517528,simple,1759406,microbial fuel cell metagenome,Metagenome and metatranscriptome of a microbial consortium from an acidophilic microbial fuel cell study,,,,,,,no,,,,,LINNAEUS UNIVERSITY,SRA659019,,public,6124FAA923970E30C8C8CC96D8DFD7F0,CED222A08B1554653082B454420B8959
SRR5486649,2018-09-01 00:05:22,2017-04-29 10:23:26,1932037,488825933,0,253,126,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/486/SRR5486649.sralite.1,SRX2769550,1,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP105433,PRJNA384805,,384805,SRS2153181,SAMN06848170,simple,1759406,microbial fuel cell metagenome,Microbial desalination cell Raw sequence reads,,,,,,,no,,,,,VIRGINIA TECH,SRA557751,,public,219A2E73304492E57748C5D13A1FC0C1,7EA92E51C6BF243B12F5B02CE6444AF5
SRR1012788,2014-10-17 00:00:00,2013-10-17 18:01:49,2825,1552399,0,549,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/012/SRR1012788/SRR1012788.lite.1,SRX365103,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,SRP031468,PRJNA219403,,219403,SRS491491,SAMN02358177,simple,718308,biofilm metagenome,P-119-Cathode,,,,,,,no,,,,,PSU,SRA107248,,public,D225761E482B6BCFA45CF64008D3F41B,5B1FE64F1E04FF6D2366323B85395B07
SRR1012789,2014-10-17 00:00:00,2013-10-17 18:01:49,3053,1668289,0,546,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/012/SRR1012789/SRR1012789.lite.1,SRX365103,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,SRP031468,PRJNA219403,,219403,SRS491491,SAMN02358177,simple,718308,biofilm metagenome,P-119-Cathode,,,,,,,no,,,,,PSU,SRA107248,,public,99305EFA7ADCD7A65556708AB86D2922,574632F7B80FE8A19F5E7A5FEBCC66A9
SRR1012792,2014-10-17 00:00:00,2013-10-17 18:01:49,4606,2773908,0,602,5,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/012/SRR1012792/SRR1012792.lite.1,SRX365105,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,SRP031468,PRJNA219403,,219403,SRS491493,SAMN02358179,simple,718308,biofilm metagenome,P-119-Day18,,,,,,,no,,,,,PSU,SRA107248,,public,8B25677F36267386C52A79AF1C19C7F2,A6E0ACC479B3923E0E1152C1F25E9AF0
SRR1012793,2014-10-17 00:00:00,2013-10-17 18:01:51,4362,2628096,0,602,5,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/012/SRR1012793/SRR1012793.lite.1,SRX365105,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,SRP031468,PRJNA219403,,219403,SRS491493,SAMN02358179,simple,718308,biofilm metagenome,P-119-Day18,,,,,,,no,,,,,PSU,SRA107248,,public,D7C7DA014FD7472B3BC0227C9E153A0C,43FC1792F8C813313647C8C3F9747678
SRR1012794,2014-10-17 00:00:00,2013-10-17 18:01:49,3741,2247905,0,600,4,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/012/SRR1012794/SRR1012794.lite.1,SRX365106,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,SRP031468,PRJNA219403,,219403,SRS491492,SAMN02358180,simple,718308,biofilm metagenome,P-119-Day26,,,,,,,no,,,,,PSU,SRA107248,,public,FC14B379909115A446E75ADE82FA07DE,F949AE7A9573254409D8032E52C4E95A
SRR1012795,2014-10-17 00:00:00,2013-10-17 18:01:50,2953,1695564,0,574,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/012/SRR1012795/SRR1012795.lite.1,SRX365107,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,SRP031468,PRJNA219403,,219403,SRS491494,SAMN02358181,simple,718308,biofilm metagenome,P-119-Day41,,,,,,,no,,,,,PSU,SRA107248,,public,B467802A19317EB2C3DEF3FF8BF3A495,6DCDF86245F8BAEA0FFEC5A78BCD0ACD
SRR1012796,2014-10-17 00:00:00,2013-10-17 18:01:50,5518,3303099,0,598,6,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/012/SRR1012796/SRR1012796.lite.1,SRX365107,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,SRP031468,PRJNA219403,,219403,SRS491494,SAMN02358181,simple,718308,biofilm metagenome,P-119-Day41,,,,,,,no,,,,,PSU,SRA107248,,public,CD5F8B98AF87F8005C2FDC35A058EE0C,8DF42A848E1D77DF4C4FCCDDB35E82C1
SRR1012797,2014-10-17 00:00:00,2013-10-17 18:01:53,3703,2084081,0,562,4,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/012/SRR1012797/SRR1012797.lite.1,SRX365108,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,SRP031468,PRJNA219403,,219403,SRS491495,SAMN02358182,simple,718308,biofilm metagenome,P-119-Day58,,,,,,,no,,,,,PSU,SRA107248,,public,B2D8CF7FDD3C2C70B492751113B3F8E1,58A8BECDF752BE58CAD8B38C1CBB6888
SRR1012798,2014-10-17 00:00:00,2013-10-17 18:01:52,3660,2140493,0,584,4,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/012/SRR1012798/SRR1012798.lite.1,SRX365108,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,SRP031468,PRJNA219403,,219403,SRS491495,SAMN02358182,simple,718308,biofilm metagenome,P-119-Day58,,,,,,,no,,,,,PSU,SRA107248,,public,FB091D2A335DAB2E788D725E6C3E7174,CB25CD0E6FDECE65D135BE12B4C8A9C7
SRR1012790,2014-10-17 00:00:00,2013-10-17 18:01:49,3595,2105062,0,585,4,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/012/SRR1012790/SRR1012790.lite.1,SRX365104,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,SRP031468,PRJNA219403,,219403,SRS491490,SAMN02358178,simple,718308,biofilm metagenome,P-119-Day9,,,,,,,no,,,,,PSU,SRA107248,,public,E28E604CB65DDA1CF76C4C1862E764E2,4686CEDC902E2C71B03A09D522C7DC78
SRR1012791,2014-10-17 00:00:00,2013-10-17 18:01:49,3766,2227737,0,591,4,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/012/SRR1012791/SRR1012791.lite.1,SRX365104,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,SRP031468,PRJNA219403,,219403,SRS491490,SAMN02358178,simple,718308,biofilm metagenome,P-119-Day9,,,,,,,no,,,,,PSU,SRA107248,,public,291C657B17CC50E6CF29BD43DA02CAC5,C9021F680AB692EF959A87B3AF291D52
SRR1012801,2014-10-17 00:00:00,2013-10-17 18:01:51,5372,2984464,0,555,6,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/012/SRR1012801/SRR1012801.lite.1,SRX365110,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,SRP031468,PRJNA219403,,219403,SRS491497,SAMN02358184,simple,718308,biofilm metagenome,P-250-Day12,,,,,,,no,,,,,PSU,SRA107248,,public,4523D0DD4F856C20DF8AA83CCE97A97F,47635DA4740E99E097EF11CFC76E7F88
SRR1012802,2014-10-17 00:00:00,2013-10-17 18:01:51,10167,5686045,0,559,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/012/SRR1012802/SRR1012802.lite.1,SRX365110,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,SRP031468,PRJNA219403,,219403,SRS491497,SAMN02358184,simple,718308,biofilm metagenome,P-250-Day12,,,,,,,no,,,,,PSU,SRA107248,,public,713288DB1492F512F443AE83DE549F6A,A6438B31072DA132B015FBAEE55BEED9
SRR1012803,2014-10-17 00:00:00,2013-10-17 18:01:51,7648,4407041,0,576,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/012/SRR1012803/SRR1012803.lite.1,SRX365111,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,SRP031468,PRJNA219403,,219403,SRS491498,SAMN02358185,simple,718308,biofilm metagenome,P-250-Day24,,,,,,,no,,,,,PSU,SRA107248,,public,FDF53065D84FDCECC88352ACD07F1B64,44A00FBD8ABA522076B1FCF5D50536A7
SRR1012804,2014-10-17 00:00:00,2013-10-17 18:01:51,3296,1846520,0,560,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/012/SRR1012804/SRR1012804.lite.1,SRX365111,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,SRP031468,PRJNA219403,,219403,SRS491498,SAMN02358185,simple,718308,biofilm metagenome,P-250-Day24,,,,,,,no,,,,,PSU,SRA107248,,public,F29FE9701819BB15B4CA40618CA7E2C4,C2DD2972FE6EA3F762B0058314F1E51F
SRR1012805,2014-10-17 00:00:00,2013-10-17 18:02:07,6026,3449459,0,572,7,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/012/SRR1012805/SRR1012805.lite.1,SRX365112,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,SRP031468,PRJNA219403,,219403,SRS491499,SAMN02358186,simple,718308,biofilm metagenome,P-250-Day41,,,,,,,no,,,,,PSU,SRA107248,,public,731F06EC39B59738A19507F19A16FC1D,A6ED4F713DBD3364EFA00326455076CB
SRR1012806,2014-10-17 00:00:00,2013-10-17 18:02:54,5805,3315924,0,571,6,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/012/SRR1012806/SRR1012806.lite.1,SRX365112,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,SRP031468,PRJNA219403,,219403,SRS491499,SAMN02358186,simple,718308,biofilm metagenome,P-250-Day41,,,,,,,no,,,,,PSU,SRA107248,,public,A017A25F0E09B8C732F579325EDB3E66,E7DA67252E65897B43138D8278C0D9A4
SRR1012807,2014-10-17 00:00:00,2013-10-17 18:02:55,2905,1616315,0,556,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/012/SRR1012807/SRR1012807.lite.1,SRX365113,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,SRP031468,PRJNA219403,,219403,SRS491500,SAMN02358187,simple,718308,biofilm metagenome,P-250-Day54,,,,,,,no,,,,,PSU,SRA107248,,public,91D28606B0E1DDB2523C4FEAFFD37E32,E6D9C0C743ECCD1AD48A60F396B93B74
SRR1012808,2014-10-17 00:00:00,2013-10-17 18:02:55,3012,1664186,0,552,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/012/SRR1012808/SRR1012808.sralite.1,SRX365113,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,SRP031468,PRJNA219403,,219403,SRS491500,SAMN02358187,simple,718308,biofilm metagenome,P-250-Day54,,,,,,,no,,,,,PSU,SRA107248,,public,DA7D442A8917FCF2DD1C21CA32683A3B,E6C7FFDBE06DA0D0F30C1D4A8B350E4E
SRR1012799,2014-10-17 00:00:00,2013-10-17 18:01:51,2592,1425970,0,550,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/012/SRR1012799/SRR1012799.lite.1,SRX365109,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,SRP031468,PRJNA219403,,219403,SRS491496,SAMN02358183,simple,718308,biofilm metagenome,P-250-cathode,,,,,,,no,,,,,PSU,SRA107248,,public,E6B81D4E9CEEF32DFFFDC0E2CBDE5730,0DAF7901EB5148E29CA85B0C85DFB150
SRR1012800,2014-10-17 00:00:00,2013-10-17 18:01:50,3189,1755224,0,550,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/012/SRR1012800/SRR1012800.lite.1,SRX365109,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,SRP031468,PRJNA219403,,219403,SRS491496,SAMN02358183,simple,718308,biofilm metagenome,P-250-cathode,,,,,,,no,,,,,PSU,SRA107248,,public,55BC39CF37C8DA5D66CDC66BC60E491E,DC3A77D2EE11322CAD7C94CFDC5F8F63
SRR1012811,2014-10-17 00:00:00,2013-10-17 18:03:05,7238,4235803,0,585,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/012/SRR1012811/SRR1012811.sralite.1,SRX365115,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,SRP031468,PRJNA219403,,219403,SRS491502,SAMN02358189,simple,718308,biofilm metagenome,R-1k-Day12,,,,,,,no,,,,,PSU,SRA107248,,public,3D1D1962274CA00EAAE5EF5BBFD25A71,3719405CC73AC4A7B2D39F61E3DF7F09
SRR1012812,2014-10-17 00:00:00,2013-10-17 18:03:13,5952,3497728,0,587,7,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/012/SRR1012812/SRR1012812.lite.1,SRX365115,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,SRP031468,PRJNA219403,,219403,SRS491502,SAMN02358189,simple,718308,biofilm metagenome,R-1k-Day12,,,,,,,no,,,,,PSU,SRA107248,,public,7F1B44C70F0B6390102ECC0494185A13,DCD73FCF1C1594AF82F16FBD74856D22
SRR1012813,2014-10-17 00:00:00,2013-10-17 18:03:11,3793,2266770,0,597,4,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/012/SRR1012813/SRR1012813.lite.1,SRX365116,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,SRP031468,PRJNA219403,,219403,SRS491503,SAMN02358190,simple,718308,biofilm metagenome,R-1k-Day24,,,,,,,no,,,,,PSU,SRA107248,,public,8A38D8153CE2B1AC6385A3738835ED8B,A332C19883E2F0583E9F8F78A9B93346
SRR1012814,2014-10-17 00:00:00,2013-10-17 18:03:12,3814,2263096,0,593,4,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/012/SRR1012814/SRR1012814.lite.1,SRX365116,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,SRP031468,PRJNA219403,,219403,SRS491503,SAMN02358190,simple,718308,biofilm metagenome,R-1k-Day24,,,,,,,no,,,,,PSU,SRA107248,,public,1AD456C74D5186B6D87F86A8D22AF6E8,AB4CA72C0211F0B4417B61B83E77AC04
SRR1012815,2014-10-17 00:00:00,2013-10-17 18:03:18,3422,2035698,0,594,4,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/012/SRR1012815/SRR1012815.lite.1,SRX365117,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,SRP031468,PRJNA219403,,219403,SRS491504,SAMN02358191,simple,718308,biofilm metagenome,R-1k-Day41,,,,,,,no,,,,,PSU,SRA107248,,public,0600B54986F25D73EB356C2CE4542C43,E34942FBDDD84B283749980F394A3F5D
SRR1012816,2014-10-17 00:00:00,2013-10-17 18:03:19,3356,1998190,0,595,4,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/012/SRR1012816/SRR1012816.lite.1,SRX365117,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,SRP031468,PRJNA219403,,219403,SRS491504,SAMN02358191,simple,718308,biofilm metagenome,R-1k-Day41,,,,,,,no,,,,,PSU,SRA107248,,public,C0CB4D9073689D2DA1411E2F7957BDC1,C0257E48F4EA9AF777C21E9F61654FCD
SRR1012817,2014-10-17 00:00:00,2013-10-17 18:03:19,3226,1912692,0,592,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/012/SRR1012817/SRR1012817.lite.1,SRX365118,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,SRP031468,PRJNA219403,,219403,SRS491506,SAMN02358192,simple,718308,biofilm metagenome,R-1k-Day54,,,,,,,no,,,,,PSU,SRA107248,,public,9C6449042D81249D41B828EC83408D2F,5F496166DC3255D5F336B8CE3097D776
SRR1012818,2014-10-17 00:00:00,2013-10-17 18:03:20,9267,5615825,0,606,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/012/SRR1012818/SRR1012818.lite.1,SRX365118,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,SRP031468,PRJNA219403,,219403,SRS491506,SAMN02358192,simple,718308,biofilm metagenome,R-1k-Day54,,,,,,,no,,,,,PSU,SRA107248,,public,E24614B75EC5E62937C39189FE035988,80A55AC3DDAAF8A44292C518C0C686BD
SRR1012809,2014-10-17 00:00:00,2013-10-17 18:03:01,3560,1934771,0,543,4,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/012/SRR1012809/SRR1012809.lite.1,SRX365114,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,SRP031468,PRJNA219403,,219403,SRS491501,SAMN02358188,simple,718308,biofilm metagenome,R-1k-cathode,,,,,,,no,,,,,PSU,SRA107248,,public,AB8A2CDBE051DDAC0C0F0809B4514753,0F19993DA0D44EBC24A580EDBCD41743
SRR1012810,2014-10-17 00:00:00,2013-10-17 18:03:01,2486,1359522,0,546,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/012/SRR1012810/SRR1012810.lite.1,SRX365114,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,SRP031468,PRJNA219403,,219403,SRS491501,SAMN02358188,simple,718308,biofilm metagenome,R-1k-cathode,,,,,,,no,,,,,PSU,SRA107248,,public,48D91F60754C6D9BEF1C138E11F5C326,3781A5BFB1406308037CBCD7759BAC18
SRR1012819,2014-10-17 00:00:00,2013-10-17 18:03:20,4698,2585123,0,550,5,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/012/SRR1012819/SRR1012819.lite.1,SRX365119,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,SRP031468,PRJNA219403,,219403,SRS491505,SAMN02358193,simple,718308,biofilm metagenome,R-47-Cathode,,,,,,,no,,,,,PSU,SRA107248,,public,42B2B9E104B9D585B9C657CAFB2452ED,DECC18E1B07238DA43B9A2BF620C768D
SRR1012820,2014-10-17 00:00:00,2013-10-17 18:03:20,4534,2473568,0,545,5,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/012/SRR1012820/SRR1012820.lite.1,SRX365119,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,SRP031468,PRJNA219403,,219403,SRS491505,SAMN02358193,simple,718308,biofilm metagenome,R-47-Cathode,,,,,,,no,,,,,PSU,SRA107248,,public,52C6CF4BF6A28B43FC7B4F4887F9C2DC,26D593E2DC3673A8902DE7CBE934C50B
SRR1012823,2014-10-17 00:00:00,2013-10-17 18:03:19,3296,1939109,0,588,4,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/012/SRR1012823/SRR1012823.lite.1,SRX365121,,AMPLICON,PCR,METAGENOMIC,SINGLE,0,0,LS454,454 GS FLX Titanium,SRP031468,PRJNA219403,,219403,SRS491508,SAMN02358195,simple,718308,biofilm metagenome,R-47-Day18,,,,,,,no,,,,,PSU,SRA107248,,public,16981CB5C0A0596CE4EB05FA04AE0D30,B1F7FA151B9AA379B94C673E4ACB7823
